apt,perl-pod-parser
apt,perl-sgmls
apt,perl-syntax-keyword-try
apt,perl-term-readkey
apt,perl-text-wrapi18n
apt,perl-unicode-linebreak
apt,perl-yaml-tiny
apt,po4a
apt,triehash
apt,w3m
apt,xxhash
aquamarine,cmake
arandr,python-docutils
arandr,python-setuptools
arbtt,ghc
arbtt,haskell-process-extras
arbtt,haskell-tasty
arbtt,haskell-tasty-golden
arbtt,haskell-tasty-hunit
arc-gtk-theme,gdk-pixbuf2
arc-gtk-theme,glib2
arc-gtk-theme,meson>=0.53.0
arc-gtk-theme,sassc
arc-solid-gtk-theme,gdk-pixbuf2
arc-solid-gtk-theme,glib2
arc-solid-gtk-theme,meson>=0.53.0
arc-solid-gtk-theme,sassc
arca,extra-cmake-modules
arch-audit-gtk,cargo
arch-audit-gtk,clang
arch-audit-gtk,llvm
arch-audit,cargo
arch-audit,pkg-config
arch-audit,scdoc
arch-hs,ghc
arch-hs,uusi
arch-install-scripts,asciidoc
arch-install-scripts,git
arch-rebuild-order,cargo
arch-rebuild-order,git
arch-rebuild-order,mandown
arch-release-promotion,python-build
arch-release-promotion,python-installer
arch-release-promotion,python-pdm-backend
arch-repro-status,cargo
arch-signoff,asciidoc
arch-signoff,git
arch-signoff,python-build
arch-signoff,python-installer
arch-signoff,python-setuptools
arch-signoff,python-setuptools-scm
arch-signoff,python-wheel
arch-wiki-docs,git
arch-wiki-docs,python
arch-wiki-docs,python-cssselect
arch-wiki-docs,python-lxml
arch-wiki-docs,python-requests
arch-wiki-docs,python-simplemediawiki
arch-wiki-lite,arch-wiki-docs=20241101
arch-wiki-lite,git
arch-wiki-lite,python
archinstall,python-build
archinstall,python-installer
archinstall,python-pylint
archinstall,python-pylint-pydantic
archinstall,python-setuptools
archinstall,python-sphinx
archinstall,python-sphinx_rtd_theme
archinstall,python-wheel
archinstall,ruff
archiso,git
archiso,python-docutils
archivetools,git
archlinux-keyring,git
archlinux-keyring,pkgconf
archlinux-keyring,python
archlinux-keyring,sequoia-sq
archlinux-keyring,systemd
archlinux-repro,asciidoc
archlinux-repro,git
archlinux-userland-fs-cmp,cargo
ardour,aubio
ardour,boost
ardour,cairomm
ardour,cppunit
ardour,curl
ardour,dbus
ardour,doxygen
ardour,fftw
ardour,flac
ardour,fluidsynth
ardour,fontconfig
ardour,freetype2
ardour,git
